DATE,COMMUNITY CODE,,ANIMAL,LICENSE VOLUME
06/01/2021,CUR,Currie Barracks,CATS,27
06/01/2021,CUR,Currie Barracks,DOGS,103
06/01/2021,DAL,Dalhousie,CATS,259
06/01/2021,DAL,Dalhousie,DOGS,614
06/01/2021,DRG,Deer Ridge,CATS,224
06/01/2021,DRG,Deer Ridge,DOGS,431
06/01/2021,DRN,Deer Run,CATS,226
06/01/2021,DRN,Deer Run,DOGS,607
06/01/2021,DBC,Deerfoot Business Centre,CATS,0
06/01/2021,DBC,Deerfoot Business Centre,DOGS,21
06/01/2021,DIA,Diamond Cove,CATS,19
06/01/2021,DIA,Diamond Cove,DOGS,82
06/01/2021,DIS,Discovery Ridge,CATS,122
06/01/2021,DIS,Discovery Ridge,DOGS,399
06/01/2021,DDG,Douglasdale/Glen,CATS,407
06/01/2021,DDG,Douglasdale/Glen,DOGS,1337
06/01/2021,DOV,Dover,CATS,402
06/01/2021,DOV,Dover,DOGS,844
06/01/2021,DNC,Downtown Commercial Core,CATS,160
06/01/2021,DNC,Downtown Commercial Core,DOGS,111
06/01/2021,DNE,Downtown East Village,CATS,64
06/01/2021,DNE,Downtown East Village,DOGS,126
06/01/2021,DNW,Downtown West End,CATS,48
06/01/2021,DNW,Downtown West End,DOGS,71
06/01/2021,EAG,Eagle Ridge,CATS,7
06/01/2021,EAG,Eagle Ridge,DOGS,37
06/01/2021,EFV,East Fairview Industrial,CATS,0
06/01/2021,EFV,East Fairview Industrial,DOGS,0
06/01/2021,ESH,East Shepard Industrial,CATS,1
06/01/2021,ESH,East Shepard Industrial,DOGS,9
06/01/2021,EFI,Eastfield,CATS,1
06/01/2021,EFI,Eastfield,DOGS,1
06/01/2021,EAU,Eau Claire,CATS,22
06/01/2021,EAU,Eau Claire,DOGS,53
06/01/2021,EDG,Edgemont,CATS,269
06/01/2021,EDG,Edgemont,DOGS,875
06/01/2021,EPK,Elbow Park,CATS,72
06/01/2021,EPK,Elbow Park,DOGS,423
06/01/2021,EYA,Elboya,CATS,50
06/01/2021,EYA,Elboya,DOGS,178
06/01/2021,ERI,Erin Woods,CATS,221
06/01/2021,ERI,Erin Woods,DOGS,477
06/01/2021,ERL,Erlton,CATS,39
06/01/2021,ERL,Erlton,DOGS,95
06/01/2021,EVN,Evanston,CATS,265
06/01/2021,EVN,Evanston,DOGS,1079
06/01/2021,EVE,Evergreen,CATS,475
06/01/2021,EVE,Evergreen,DOGS,1356
06/01/2021,FVI,Fairview Industrial,CATS,1
06/01/2021,FVI,Fairview Industrial,DOGS,3
06/01/2021,FAI,Fairview,CATS,155
06/01/2021,FAI,Fairview,DOGS,371
06/01/2021,FAL,Falconridge,CATS,231
06/01/2021,FAL,Falconridge,DOGS,489
06/01/2021,FHI,Foothills,CATS,217
06/01/2021,FHI,Foothills,DOGS,169
06/01/2021,FHT,Forest Heights,CATS,134
06/01/2021,FHT,Forest Heights,DOGS,303
06/01/2021,FLI,Forest Lawn Industrial,CATS,5
06/01/2021,FLI,Forest Lawn Industrial,DOGS,10
06/01/2021,FLN,Forest Lawn,CATS,242
06/01/2021,FLN,Forest Lawn,DOGS,472
06/01/2021,GAW,Garrison Woods,CATS,73
06/01/2021,GAW,Garrison Woods,DOGS,299
06/01/2021,GLA,Glamorgan,CATS,289
06/01/2021,GLA,Glamorgan,DOGS,521
06/01/2021,GBK,Glenbrook,CATS,220
06/01/2021,GBK,Glenbrook,DOGS,509
06/01/2021,GDL,Glendale,CATS,102
06/01/2021,GDL,Glendale,DOGS,264
06/01/2021,GBP,Glendeer Business Park,CATS,0
06/01/2021,GBP,Glendeer Business Park,DOGS,0
06/01/2021,GTI,Golden Triangle,CATS,0
06/01/2021,GTI,Golden Triangle,DOGS,0
06/01/2021,GPI,Great Plains,CATS,0
06/01/2021,GPI,Great Plains,DOGS,0
06/01/2021,GRI,Greenview Industrial Park,CATS,89
06/01/2021,GRI,Greenview Industrial Park,DOGS,42
06/01/2021,GRV,Greenview,CATS,97
06/01/2021,GRV,Greenview,DOGS,109
06/01/2021,GRE,Greenwood/Greenbriar,CATS,66
06/01/2021,GRE,Greenwood/Greenbriar,DOGS,110
06/01/2021,HAM,Hamptons,CATS,76
06/01/2021,HAM,Hamptons,DOGS,322
06/01/2021,HAR,Harvest Hills,CATS,196
06/01/2021,HAR,Harvest Hills,DOGS,659
06/01/2021,HAW,Hawkwood,CATS,281
06/01/2021,HAW,Hawkwood,DOGS,752
06/01/2021,HAY,Haysboro,CATS,290
06/01/2021,HAY,Haysboro,DOGS,571
06/01/2021,HID,Hidden Valley,CATS,318
06/01/2021,HID,Hidden Valley,DOGS,1007
06/01/2021,HIF,Highfield,CATS,0
06/01/2021,HIF,Highfield,DOGS,0
06/01/2021,HPK,Highland Park,CATS,125
06/01/2021,HPK,Highland Park,DOGS,289
06/01/2021,HIW,Highwood,CATS,81
06/01/2021,HIW,Highwood,DOGS,198
06/01/2021,HIL,Hillhurst,CATS,211
06/01/2021,HIL,Hillhurst,DOGS,452
06/01/2021,HOR,Horizon,CATS,1
06/01/2021,HOR,Horizon,DOGS,2
06/01/2021,HOU,Hounsfield Heights/Briar Hill,CATS,77
06/01/2021,HOU,Hounsfield Heights/Briar Hill,DOGS,167
06/01/2021,HUN,Huntington Hills,CATS,487
06/01/2021,HUN,Huntington Hills,DOGS,1049
06/01/2021,ING,Inglewood,CATS,243
06/01/2021,ING,Inglewood,DOGS,540
06/01/2021,KEL,Kelvin Grove,CATS,71
06/01/2021,KEL,Kelvin Grove,DOGS,129
06/01/2021,KIL,Killarney/Glengarry,CATS,241
06/01/2021,KIL,Killarney/Glengarry,DOGS,671
06/01/2021,KCA,Kincora,CATS,104
06/01/2021,KCA,Kincora,DOGS,372
06/01/2021,KIN,Kingsland,CATS,160
06/01/2021,KIN,Kingsland,DOGS,253
06/01/2021,LKB,Lake Bonavista,CATS,299
06/01/2021,LKB,Lake Bonavista,DOGS,1036
06/01/2021,LKV,Lakeview,CATS,206
06/01/2021,LKV,Lakeview,DOGS,605
06/01/2021,LEG,Legacy,CATS,206
06/01/2021,LEG,Legacy,DOGS,576
06/01/2021,LPK,Lincoln Park,CATS,65
06/01/2021,LPK,Lincoln Park,DOGS,80
06/01/2021,LMR,Lower Mount Royal,CATS,100
06/01/2021,LMR,Lower Mount Royal,DOGS,164
06/01/2021,MAC,Macewan Glen,CATS,168
06/01/2021,MAC,Macewan Glen,DOGS,480
06/01/2021,MAH,Mahogany,CATS,274
06/01/2021,MAH,Mahogany,DOGS,1062
06/01/2021,MNI,Manchester Industrial,CATS,0
06/01/2021,MNI,Manchester Industrial,DOGS,38
06/01/2021,MAN,Manchester,CATS,18
06/01/2021,MAN,Manchester,DOGS,22
06/01/2021,MPL,Maple Ridge,CATS,91
06/01/2021,MPL,Maple Ridge,DOGS,246
06/01/2021,MPK,Marlborough Park,CATS,217
06/01/2021,MPK,Marlborough Park,DOGS,508
06/01/2021,MRL,Marlborough,CATS,189
06/01/2021,MRL,Marlborough,DOGS,437
06/01/2021,MRT,Martindale,CATS,194
06/01/2021,MRT,Martindale,DOGS,452
06/01/2021,MAF,Mayfair,CATS,16
06/01/2021,MAF,Mayfair,DOGS,65
06/01/2021,MAL,Mayland Heights,CATS,204
06/01/2021,MAL,Mayland Heights,DOGS,420
06/01/2021,MLI,Mayland,CATS,1
06/01/2021,MLI,Mayland,DOGS,5
06/01/2021,MCI,Mccall,CATS,1
06/01/2021,MCI,Mccall,DOGS,1
06/01/2021,MCK,Mckenzie Lake,CATS,481
06/01/2021,MCK,Mckenzie Lake,DOGS,1498
06/01/2021,MCT,Mckenzie Towne,CATS,642
06/01/2021,MCT,Mckenzie Towne,DOGS,1697
06/01/2021,MEA,Meadowlark Park,CATS,25
06/01/2021,MEA,Meadowlark Park,DOGS,78
06/01/2021,MER,Meridian,CATS,0
06/01/2021,MER,Meridian,DOGS,0
06/01/2021,MID,Midnapore,CATS,281
06/01/2021,MID,Midnapore,DOGS,589
06/01/2021,MLR,Millrise,CATS,210
06/01/2021,MLR,Millrise,DOGS,481
06/01/2021,MIS,Mission,CATS,164
06/01/2021,MIS,Mission,DOGS,238
06/01/2021,MOR,Monterey Park,CATS,117
06/01/2021,MOR,Monterey Park,DOGS,339
06/01/2021,MON,Montgomery,CATS,142
06/01/2021,MON,Montgomery,DOGS,403
06/01/2021,MOP,Mount Pleasant,CATS,227
06/01/2021,MOP,Mount Pleasant,DOGS,525
06/01/2021,NEB,New Brighton,CATS,310
06/01/2021,NEB,New Brighton,DOGS,986
06/01/2021,NOL,Nolan Hill,CATS,99
06/01/2021,NOL,Nolan Hill,DOGS,364
06/01/2021,NAW,North Airways,CATS,0
06/01/2021,NAW,North Airways,DOGS,1
06/01/2021,NGM,North Glenmore Park,CATS,83
06/01/2021,NGM,North Glenmore Park,DOGS,292
06/01/2021,NHU,North Haven Upper,CATS,24
06/01/2021,NHU,North Haven Upper,DOGS,73
06/01/2021,NHV,North Haven,CATS,86
06/01/2021,NHV,North Haven,DOGS,203
06/01/2021,OAK,Oakridge,CATS,226
06/01/2021,OAK,Oakridge,DOGS,599
06/01/2021,OSH,Ogden Shops,CATS,0
06/01/2021,OSH,Ogden Shops,DOGS,0
06/01/2021,OGD,Ogden,CATS,378
06/01/2021,OGD,Ogden,DOGS,920
06/01/2021,PAL,Palliser,CATS,151
06/01/2021,PAL,Palliser,DOGS,263
06/01/2021,PAN,Panorama Hills,CATS,303
06/01/2021,PAN,Panorama Hills,DOGS,1117
06/01/2021,PKD,Parkdale,CATS,73
06/01/2021,PKD,Parkdale,DOGS,220
06/01/2021,PKH,Parkhill,CATS,55
06/01/2021,PKH,Parkhill,DOGS,190
06/01/2021,PKL,Parkland,CATS,114
06/01/2021,PKL,Parkland,DOGS,450
06/01/2021,PAT,Patterson,CATS,143
06/01/2021,PAT,Patterson,DOGS,309
06/01/2021,PEG,Pegasus,CATS,0
06/01/2021,PEG,Pegasus,DOGS,0
06/01/2021,PEN,Penbrooke Meadows,CATS,213
06/01/2021,PEN,Penbrooke Meadows,DOGS,496
06/01/2021,PIN,Pineridge,CATS,272
06/01/2021,PIN,Pineridge,DOGS,505
06/01/2021,POI,Point Mckay,CATS,57
06/01/2021,POI,Point Mckay,DOGS,123
06/01/2021,PUM,Pump Hill,CATS,22
06/01/2021,PUM,Pump Hill,DOGS,111
06/01/2021,QPK,Queens Park Village,CATS,13
06/01/2021,QPK,Queens Park Village,DOGS,17
06/01/2021,QLD,Queensland,CATS,180
06/01/2021,QLD,Queensland,DOGS,540
06/01/2021,RAM,Ramsay,CATS,99
06/01/2021,RAM,Ramsay,DOGS,206
06/01/2021,RAN,Ranchlands,CATS,335
06/01/2021,RAN,Ranchlands,DOGS,662
06/01/2021,RED,Red Carpet,CATS,69
06/01/2021,RED,Red Carpet,DOGS,107
06/01/2021,REN,Renfrew,CATS,255
06/01/2021,REN,Renfrew,DOGS,589
06/01/2021,RIC,Richmond,CATS,148
06/01/2021,RIC,Richmond,DOGS,529
06/01/2021,RID,Rideau Park,CATS,24
06/01/2021,RID,Rideau Park,DOGS,45
06/01/2021,RIV,Riverbend,CATS,357
06/01/2021,RIV,Riverbend,DOGS,1066
06/01/2021,ROC,Rocky Ridge,CATS,227
06/01/2021,ROC,Rocky Ridge,DOGS,639
06/01/2021,RDL,Rosedale,CATS,58
06/01/2021,RDL,Rosedale,DOGS,155
06/01/2021,RMT,Rosemont,CATS,31
06/01/2021,RMT,Rosemont,DOGS,99
06/01/2021,RCK,Rosscarrock,CATS,96
06/01/2021,RCK,Rosscarrock,DOGS,176
06/01/2021,ROX,Roxboro,CATS,15
06/01/2021,ROX,Roxboro,DOGS,45
06/01/2021,ROY,Royal Oak,CATS,270
06/01/2021,ROY,Royal Oak,DOGS,810
06/01/2021,RYV,Royal Vista,CATS,0
06/01/2021,RYV,Royal Vista,DOGS,0
06/01/2021,RUN,Rundle,CATS,204
06/01/2021,RUN,Rundle,DOGS,376
06/01/2021,RUT,Rutland Park,CATS,101
06/01/2021,RUT,Rutland Park,DOGS,183
06/01/2021,SRI,Saddle Ridge Industrial,CATS,0
06/01/2021,SRI,Saddle Ridge Industrial,DOGS,1
06/01/2021,SAD,Saddle Ridge,CATS,95
06/01/2021,SAD,Saddle Ridge,DOGS,315
06/01/2021,SGH,Sage Hill,CATS,180
06/01/2021,SGH,Sage Hill,DOGS,615
06/01/2021,SAN,Sandstone Valley,CATS,126
06/01/2021,SAN,Sandstone Valley,DOGS,379
06/01/2021,SCA,Scarboro,CATS,34
06/01/2021,SCA,Scarboro,DOGS,103
06/01/2021,SSW,Scarboro/ Sunalta West,CATS,13
06/01/2021,SSW,Scarboro/ Sunalta West,DOGS,37
06/01/2021,SCE,Scenic Acres,CATS,233
06/01/2021,SCE,Scenic Acres,DOGS,742
06/01/2021,S23,Section 23,CATS,0
06/01/2021,S23,Section 23,DOGS,0
06/01/2021,SET,Seton,CATS,64
06/01/2021,SET,Seton,DOGS,177
06/01/2021,SHG,Shaganappi,CATS,52
06/01/2021,SHG,Shaganappi,DOGS,145
06/01/2021,SHS,Shawnee Slopes,CATS,53
06/01/2021,SHS,Shawnee Slopes,DOGS,144
06/01/2021,SHN,Shawnessy,CATS,309
06/01/2021,SHN,Shawnessy,DOGS,747
06/01/2021,SHI,Shepard Industrial,CATS,19
06/01/2021,SHI,Shepard Industrial,DOGS,22
06/01/2021,SHW,Sherwood,CATS,67
06/01/2021,SHW,Sherwood,DOGS,192
06/01/2021,SIG,Signal Hill,CATS,323
06/01/2021,SIG,Signal Hill,DOGS,928
06/01/2021,SIL,Silver Springs,CATS,317
06/01/2021,SIL,Silver Springs,DOGS,922
06/01/2021,SVO,Silverado,CATS,165
06/01/2021,SVO,Silverado,DOGS,502
06/01/2021,SKE,Skyline East,CATS,0
06/01/2021,SKE,Skyline East,DOGS,0
06/01/2021,SKW,Skyline West,CATS,0
06/01/2021,SKW,Skyline West,DOGS,0
06/01/2021,SKR,Skyview Ranch,CATS,196
06/01/2021,SKR,Skyview Ranch,DOGS,404
06/01/2021,SOM,Somerset,CATS,252
06/01/2021,SOM,Somerset,DOGS,544
06/01/2021,SAW,South Airways,CATS,0
06/01/2021,SAW,South Airways,DOGS,4
06/01/2021,SOC,South Calgary,CATS,153
06/01/2021,SOC,South Calgary,DOGS,405
06/01/2021,SFH,South Foothills,CATS,2
06/01/2021,SFH,South Foothills,DOGS,2
06/01/2021,SOV,Southview,CATS,63
06/01/2021,SOV,Southview,DOGS,151
06/01/2021,SOW,Southwood,CATS,254
06/01/2021,SOW,Southwood,DOGS,482
06/01/2021,SPH,Springbank Hill,CATS,180
06/01/2021,SPH,Springbank Hill,DOGS,637
06/01/2021,SPR,Spruce Cliff,CATS,141
06/01/2021,SPR,Spruce Cliff,DOGS,235
06/01/2021,STA,St. Andrews Heights,CATS,40
06/01/2021,STA,St. Andrews Heights,DOGS,113
06/01/2021,STD,Starfield,CATS,0
06/01/2021,STD,Starfield,DOGS,0
06/01/2021,ST1,Stoney 1,CATS,0
06/01/2021,ST1,Stoney 1,DOGS,0
06/01/2021,ST2,Stoney 2,CATS,0
06/01/2021,ST2,Stoney 2,DOGS,0
06/01/2021,ST3,Stoney 3,CATS,0
06/01/2021,ST3,Stoney 3,DOGS,0
06/01/2021,ST4,Stoney 4,CATS,0
06/01/2021,ST4,Stoney 4,DOGS,0
06/01/2021,STR,Strathcona Park,CATS,168
06/01/2021,STR,Strathcona Park,DOGS,606
06/01/2021,SNA,Sunalta,CATS,109
06/01/2021,SNA,Sunalta,DOGS,164
06/01/2021,SDC,Sundance,CATS,365
06/01/2021,SDC,Sundance,DOGS,1037
06/01/2021,SSD,Sunnyside,CATS,160
06/01/2021,SSD,Sunnyside,DOGS,296
06/01/2021,SUN,Sunridge,CATS,1
06/01/2021,SUN,Sunridge,DOGS,3
06/01/2021,TAR,Taradale,CATS,150
06/01/2021,TAR,Taradale,DOGS,355
06/01/2021,TEM,Temple,CATS,242
06/01/2021,TEM,Temple,DOGS,565
06/01/2021,THO,Thorncliffe,CATS,312
06/01/2021,THO,Thorncliffe,DOGS,715
06/01/2021,TUS,Tuscany,CATS,590
06/01/2021,TUS,Tuscany,DOGS,1923
06/01/2021,TUX,Tuxedo Park,CATS,166
06/01/2021,TUX,Tuxedo Park,DOGS,408
06/01/2021,UNI,University Heights,CATS,88
06/01/2021,UNI,University Heights,DOGS,155
06/01/2021,UOC,University Of Calgary,CATS,0
06/01/2021,UOC,University Of Calgary,DOGS,0
06/01/2021,UMR,Upper Mount Royal,CATS,86
06/01/2021,UMR,Upper Mount Royal,DOGS,287
06/01/2021,VAL,Valley Ridge,CATS,147
06/01/2021,VAL,Valley Ridge,DOGS,530
06/01/2021,VAF,Valleyfield,CATS,0
06/01/2021,VAF,Valleyfield,DOGS,2
06/01/2021,VAR,Varsity,CATS,312
06/01/2021,VAR,Varsity,DOGS,771
06/01/2021,VIS,Vista Heights,CATS,78
06/01/2021,VIS,Vista Heights,DOGS,126
06/01/2021,WAL,Walden,CATS,176
06/01/2021,WAL,Walden,DOGS,552
06/01/2021,WHL,West Hillhurst,CATS,185
06/01/2021,WHL,West Hillhurst,DOGS,608
06/01/2021,WSP,West Springs,CATS,205
06/01/2021,WSP,West Springs,DOGS,860
06/01/2021,WGT,Westgate,CATS,107
06/01/2021,WGT,Westgate,DOGS,260
06/01/2021,WES,Westwinds,CATS,0
06/01/2021,WES,Westwinds,DOGS,3
06/01/2021,WHI,Whitehorn,CATS,200
06/01/2021,WHI,Whitehorn,DOGS,429
06/01/2021,WLD,Wildwood,CATS,103
06/01/2021,WLD,Wildwood,DOGS,332
06/01/2021,WIL,Willow Park,CATS,170
06/01/2021,WIL,Willow Park,DOGS,446
06/01/2021,WND,Windsor Park,CATS,119
06/01/2021,WND,Windsor Park,DOGS,256
06/01/2021,WIN,Winston Heights/Mountview,CATS,130
06/01/2021,WIN,Winston Heights/Mountview,DOGS,295
06/01/2021,WBN,Woodbine,CATS,356
06/01/2021,WBN,Woodbine,DOGS,927
06/01/2021,WOO,Woodlands,CATS,231
06/01/2021,WOO,Woodlands,DOGS,519
07/01/2021,ABB,Abbeydale,CATS,187
07/01/2021,ABB,Abbeydale,DOGS,448
07/01/2021,ACA,Acadia,CATS,427
07/01/2021,ACA,Acadia,DOGS,810
07/01/2021,ALB,Albert Park/Radisson Heights,CATS,168
07/01/2021,ALB,Albert Park/Radisson Heights,DOGS,291
07/01/2021,ALT,Altadore,CATS,181
07/01/2021,ALT,Altadore,DOGS,795
07/01/2021,AYB,Alyth/Bonnybrook,CATS,2
07/01/2021,AYB,Alyth/Bonnybrook,DOGS,3
07/01/2021,APP,Applewood Park,CATS,110
12/01/2020,WAL,Walden,CATS,174
07/01/2021,APP,Applewood Park,DOGS,232
07/01/2021,ARB,Arbour Lake,CATS,269
07/01/2021,ARB,Arbour Lake,DOGS,676
07/01/2021,ASP,Aspen Woods,CATS,109
07/01/2021,ASP,Aspen Woods,DOGS,605
07/01/2021,AUB,Auburn Bay,CATS,379
07/01/2021,AUB,Auburn Bay,DOGS,1472
07/01/2021,ABP,Aurora Business Park,CATS,0
07/01/2021,ABP,Aurora Business Park,DOGS,0
07/01/2021,BNF,Banff Trail,CATS,101
07/01/2021,BNF,Banff Trail,DOGS,227
07/01/2021,BNK,Bankview,CATS,216
07/01/2021,BNK,Bankview,DOGS,342
07/01/2021,BYV,Bayview,CATS,5
07/01/2021,BYV,Bayview,DOGS,76
07/01/2021,BED,Beddington Heights,CATS,375
07/01/2021,BED,Beddington Heights,DOGS,986
07/01/2021,BEL,Bel-Aire,CATS,4
07/01/2021,BEL,Bel-Aire,DOGS,44
07/01/2021,BLN,Beltline,CATS,688
07/01/2021,BLN,Beltline,DOGS,1145
07/01/2021,BDO,Bonavista Downs,CATS,45
07/01/2021,BDO,Bonavista Downs,DOGS,141
07/01/2021,BOW,Bowness,CATS,478
07/01/2021,BOW,Bowness,DOGS,1171
07/01/2021,BRA,Braeside,CATS,253
07/01/2021,BRA,Braeside,DOGS,558
07/01/2021,BRE,Brentwood,CATS,223
07/01/2021,BRE,Brentwood,DOGS,508
07/01/2021,BRD,Bridgeland/Riverside,CATS,205
07/01/2021,BRD,Bridgeland/Riverside,DOGS,486
07/01/2021,BRI,Bridlewood,CATS,273
07/01/2021,BRI,Bridlewood,DOGS,750
07/01/2021,BRT,Britannia,CATS,13
07/01/2021,BRT,Britannia,DOGS,107
07/01/2021,BUR,Burns Industrial,CATS,0
07/01/2021,BUR,Burns Industrial,DOGS,3
07/01/2021,CIA,Calgary International Airport,CATS,0
07/01/2021,CIA,Calgary International Airport,DOGS,0
07/01/2021,CAM,Cambrian Heights,CATS,75
07/01/2021,CAM,Cambrian Heights,DOGS,192
07/01/2021,CAN,Canyon Meadows,CATS,330
07/01/2021,CAN,Canyon Meadows,DOGS,774
07/01/2021,CAP,Capitol Hill,CATS,150
07/01/2021,CAP,Capitol Hill,DOGS,327
07/01/2021,CAS,Castleridge,CATS,108
07/01/2021,CAS,Castleridge,DOGS,228
07/01/2021,CED,Cedarbrae,CATS,272
07/01/2021,CED,Cedarbrae,DOGS,576
07/01/2021,CHA,Chaparral,CATS,342
07/01/2021,CHA,Chaparral,DOGS,1326
07/01/2021,CHW,Charleswood,CATS,124
07/01/2021,CHW,Charleswood,DOGS,368
07/01/2021,CHN,Chinatown,CATS,16
07/01/2021,CHN,Chinatown,DOGS,46
07/01/2021,CHK,Chinook Park,CATS,45
07/01/2021,CHK,Chinook Park,DOGS,171
07/01/2021,CHR,Christie Park,CATS,36
07/01/2021,CHR,Christie Park,DOGS,145
07/01/2021,CIT,Citadel,CATS,238
07/01/2021,CIT,Citadel,DOGS,795
07/01/2021,CLI,Cliff Bungalow,CATS,63
07/01/2021,CLI,Cliff Bungalow,DOGS,109
07/01/2021,COA,Coach Hill,CATS,121
07/01/2021,COA,Coach Hill,DOGS,295
07/01/2021,COL,Collingwood,CATS,60
07/01/2021,COL,Collingwood,DOGS,256
07/01/2021,CPF,Copperfield,CATS,418
07/01/2021,CPF,Copperfield,DOGS,1134
07/01/2021,COR,Coral Springs,CATS,31
07/01/2021,COR,Coral Springs,DOGS,178
07/01/2021,CGR,Cougar Ridge,CATS,161
07/01/2021,CGR,Cougar Ridge,DOGS,542
07/01/2021,CHV,Country Hills Village,CATS,60
07/01/2021,CHV,Country Hills Village,DOGS,92
07/01/2021,COU,Country Hills,CATS,99
07/01/2021,COU,Country Hills,DOGS,226
07/01/2021,COV,Coventry Hills,CATS,451
07/01/2021,COV,Coventry Hills,DOGS,1328
07/01/2021,CRA,Cranston,CATS,533
07/01/2021,CRA,Cranston,DOGS,1890
07/01/2021,CRE,Crescent Heights,CATS,229
07/01/2021,CRE,Crescent Heights,DOGS,401
07/01/2021,CRM,Crestmont,CATS,37
07/01/2021,CRM,Crestmont,DOGS,211
07/01/2021,CUR,Currie Barracks,CATS,27
07/01/2021,CUR,Currie Barracks,DOGS,104
07/01/2021,DAL,Dalhousie,CATS,254
07/01/2021,DAL,Dalhousie,DOGS,607
07/01/2021,DRG,Deer Ridge,CATS,225
07/01/2021,DRG,Deer Ridge,DOGS,437
07/01/2021,DRN,Deer Run,CATS,224
07/01/2021,DRN,Deer Run,DOGS,603
07/01/2021,DBC,Deerfoot Business Centre,CATS,0
07/01/2021,DBC,Deerfoot Business Centre,DOGS,21
07/01/2021,DIA,Diamond Cove,CATS,17
07/01/2021,DIA,Diamond Cove,DOGS,80
07/01/2021,DIS,Discovery Ridge,CATS,130
07/01/2021,DIS,Discovery Ridge,DOGS,398
07/01/2021,DDG,Douglasdale/Glen,CATS,400
07/01/2021,DDG,Douglasdale/Glen,DOGS,1325
07/01/2021,DOV,Dover,CATS,401
07/01/2021,DOV,Dover,DOGS,829
07/01/2021,DNC,Downtown Commercial Core,CATS,158
07/01/2021,DNC,Downtown Commercial Core,DOGS,115
07/01/2021,DNE,Downtown East Village,CATS,70
07/01/2021,DNE,Downtown East Village,DOGS,126
07/01/2021,DNW,Downtown West End,CATS,47
07/01/2021,DNW,Downtown West End,DOGS,74
07/01/2021,EAG,Eagle Ridge,CATS,7
07/01/2021,EAG,Eagle Ridge,DOGS,37
07/01/2021,EFV,East Fairview Industrial,CATS,0
07/01/2021,EFV,East Fairview Industrial,DOGS,0
07/01/2021,ESH,East Shepard Industrial,CATS,1
07/01/2021,ESH,East Shepard Industrial,DOGS,13
07/01/2021,EFI,Eastfield,CATS,1
07/01/2021,EFI,Eastfield,DOGS,1
07/01/2021,EAU,Eau Claire,CATS,24
07/01/2021,EAU,Eau Claire,DOGS,54
07/01/2021,EDG,Edgemont,CATS,266
07/01/2021,EDG,Edgemont,DOGS,862
07/01/2021,EPK,Elbow Park,CATS,72
07/01/2021,EPK,Elbow Park,DOGS,428
07/01/2021,EYA,Elboya,CATS,48
07/01/2021,EYA,Elboya,DOGS,174
07/01/2021,ERI,Erin Woods,CATS,222
07/01/2021,ERI,Erin Woods,DOGS,464
07/01/2021,ERL,Erlton,CATS,42
07/01/2021,ERL,Erlton,DOGS,96
07/01/2021,EVN,Evanston,CATS,265
07/01/2021,EVN,Evanston,DOGS,1087
07/01/2021,EVE,Evergreen,CATS,469
07/01/2021,EVE,Evergreen,DOGS,1346
07/01/2021,FVI,Fairview Industrial,CATS,1
07/01/2021,FVI,Fairview Industrial,DOGS,3
07/01/2021,FAI,Fairview,CATS,153
07/01/2021,FAI,Fairview,DOGS,368
07/01/2021,FAL,Falconridge,CATS,229
07/01/2021,FAL,Falconridge,DOGS,473
07/01/2021,FHI,Foothills,CATS,205
07/01/2021,FHI,Foothills,DOGS,154
07/01/2021,FHT,Forest Heights,CATS,135
07/01/2021,FHT,Forest Heights,DOGS,301
07/01/2021,FLI,Forest Lawn Industrial,CATS,5
07/01/2021,FLI,Forest Lawn Industrial,DOGS,10
07/01/2021,FLN,Forest Lawn,CATS,241
07/01/2021,FLN,Forest Lawn,DOGS,459
07/01/2021,GAW,Garrison Woods,CATS,71
07/01/2021,GAW,Garrison Woods,DOGS,294
07/01/2021,GLA,Glamorgan,CATS,289
07/01/2021,GLA,Glamorgan,DOGS,514
07/01/2021,GBK,Glenbrook,CATS,222
07/01/2021,GBK,Glenbrook,DOGS,515
07/01/2021,GDL,Glendale,CATS,103
07/01/2021,GDL,Glendale,DOGS,262
07/01/2021,GBP,Glendeer Business Park,CATS,0
07/01/2021,GBP,Glendeer Business Park,DOGS,0
07/01/2021,GTI,Golden Triangle,CATS,0
07/01/2021,GTI,Golden Triangle,DOGS,0
07/01/2021,GPI,Great Plains,CATS,0
07/01/2021,GPI,Great Plains,DOGS,0
07/01/2021,GRI,Greenview Industrial Park,CATS,119
07/01/2021,GRI,Greenview Industrial Park,DOGS,61
07/01/2021,GRV,Greenview,CATS,99
07/01/2021,GRV,Greenview,DOGS,110
07/01/2021,GRE,Greenwood/Greenbriar,CATS,69
07/01/2021,GRE,Greenwood/Greenbriar,DOGS,111
07/01/2021,HAM,Hamptons,CATS,75
07/01/2021,HAM,Hamptons,DOGS,322
07/01/2021,HAR,Harvest Hills,CATS,198
07/01/2021,HAR,Harvest Hills,DOGS,669
07/01/2021,HAW,Hawkwood,CATS,285
07/01/2021,HAW,Hawkwood,DOGS,747
07/01/2021,HAY,Haysboro,CATS,290
07/01/2021,HAY,Haysboro,DOGS,569
07/01/2021,HID,Hidden Valley,CATS,313
07/01/2021,HID,Hidden Valley,DOGS,998
07/01/2021,HIF,Highfield,CATS,0
07/01/2021,HIF,Highfield,DOGS,0
07/01/2021,HPK,Highland Park,CATS,128
07/01/2021,HPK,Highland Park,DOGS,288
07/01/2021,HIW,Highwood,CATS,84
07/01/2021,HIW,Highwood,DOGS,203
